Airline,Price,Departure,Arrival,DepartureDate,DayOfWeek,Month
AF,1007.8,2024-11-16T12:00:00,2024-11-16T14:27:00,2024-11-16,5,11
UX,1453.62,2024-11-16T18:35:00,2024-11-17T08:00:00,2024-11-16,5,11
LX,4110.84,2024-11-16T19:00:00,2024-11-17T05:00:00,2024-11-16,5,11
LX,4110.84,2024-11-16T19:00:00,2024-11-17T05:00:00,2024-11-16,5,11
LX,4110.84,2024-11-16T19:00:00,2024-11-17T05:00:00,2024-11-16,5,11
LX,4110.84,2024-11-16T21:00:00,2024-11-17T10:45:00,2024-11-16,5,11
LH,4111.75,2024-11-16T17:25:00,2024-11-17T06:30:00,2024-11-16,5,11
SN,4117.47,2024-11-16T18:25:00,2024-11-17T07:40:00,2024-11-16,5,11
AF,11664.58,2024-11-16T21:25:00,2024-11-17T10:30:00,2024-11-16,5,11
AZ,346.32,2024-11-17T16:45:00,2024-11-18T07:05:00,2024-11-17,6,11
AZ,346.32,2024-11-17T17:50:00,2024-11-18T08:10:00,2024-11-17,6,11
AZ,346.32,2024-11-17T21:15:00,2024-11-18T11:45:00,2024-11-17,6,11
AZ,346.32,2024-11-17T14:46:00,2024-11-17T16:13:00,2024-11-17,6,11
AZ,346.32,2024-11-17T15:20:00,2024-11-17T18:39:00,2024-11-17,6,11
AZ,346.32,2024-11-17T10:30:00,2024-11-17T12:10:00,2024-11-17,6,11
AZ,346.32,2024-11-17T09:59:00,2024-11-17T11:20:00,2024-11-17,6,11
AZ,346.32,2024-11-17T11:40:00,2024-11-17T14:51:00,2024-11-17,6,11
UA,346.32,2024-11-17T10:05:00,2024-11-17T11:32:00,2024-11-17,6,11
AC,346.32,2024-11-17T10:05:00,2024-11-17T11:32:00,2024-11-17,6,11
UA,363.25,2024-11-17T16:25:00,2024-11-18T06:10:00,2024-11-17,6,11
UA,363.25,2024-11-17T20:55:00,2024-11-18T10:40:00,2024-11-17,6,11
UA,363.25,2024-11-17T16:25:00,2024-11-18T06:10:00,2024-11-17,6,11
UA,364.16,2024-11-17T17:30:00,2024-11-18T07:00:00,2024-11-17,6,11
UA,364.16,2024-11-17T17:30:00,2024-11-18T07:00:00,2024-11-17,6,11
UA,364.37,2024-11-17T15:45:00,2024-11-18T05:25:00,2024-11-17,6,11
UA,364.37,2024-11-17T22:10:00,2024-11-18T11:55:00,2024-11-17,6,11
UA,364.37,2024-11-17T15:45:00,2024-11-18T05:25:00,2024-11-17,6,11
UA,364.37,2024-11-17T15:45:00,2024-11-18T05:25:00,2024-11-17,6,11
UA,364.37,2024-11-17T22:10:00,2024-11-18T11:55:00,2024-11-17,6,11
UA,369.88,2024-11-17T18:25:00,2024-11-18T07:40:00,2024-11-17,6,11
UX,370.62,2024-11-17T22:05:00,2024-11-18T11:10:00,2024-11-17,6,11
UX,377.6,2024-11-17T22:05:00,2024-11-18T11:10:00,2024-11-17,6,11
LX,380.84,2024-11-17T16:25:00,2024-11-18T06:10:00,2024-11-17,6,11
LX,380.84,2024-11-17T21:00:00,2024-11-18T10:45:00,2024-11-17,6,11
LX,380.84,2024-11-17T21:00:00,2024-11-18T10:45:00,2024-11-17,6,11
LH,381.96,2024-11-17T15:55:00,2024-11-18T05:25:00,2024-11-17,6,11
LH,381.96,2024-11-17T20:00:00,2024-11-18T11:00:00,2024-11-17,6,11
LH,381.96,2024-11-17T04:00:00,2024-11-17T17:25:00,2024-11-17,6,11
LH,381.96,2024-11-17T18:00:00,2024-11-18T07:00:00,2024-11-17,6,11
LH,381.96,2024-11-17T18:00:00,2024-11-18T07:00:00,2024-11-17,6,11
LH,381.96,2024-11-17T20:00:00,2024-11-18T11:00:00,2024-11-17,6,11
LH,381.96,2024-11-17T04:00:00,2024-11-17T17:25:00,2024-11-17,6,11
LH,381.96,2024-11-17T22:10:00,2024-11-18T12:05:00,2024-11-17,6,11
LH,381.96,2024-11-17T22:10:00,2024-11-18T12:05:00,2024-11-17,6,11
LH,381.96,2024-11-17T15:55:00,2024-11-18T05:25:00,2024-11-17,6,11
OS,387.15,2024-11-17T18:10:00,2024-11-18T08:25:00,2024-11-17,6,11
OS,387.15,2024-11-17T18:10:00,2024-11-18T08:25:00,2024-11-17,6,11
SN,387.47,2024-11-17T18:25:00,2024-11-18T07:40:00,2024-11-17,6,11
SN,387.47,2024-11-17T18:25:00,2024-11-18T07:40:00,2024-11-17,6,11
TP,394.66,2024-11-17T22:00:00,2024-11-18T09:40:00,2024-11-17,6,11
TP,394.66,2024-11-17T22:00:00,2024-11-18T09:40:00,2024-11-17,6,11
LX,408.34,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
LX,408.34,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
LX,408.34,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
LX,408.34,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
JU,427.7,2024-11-17T19:30:00,2024-11-18T10:10:00,2024-11-17,6,11
LH,427.75,2024-11-17T17:25:00,2024-11-18T06:30:00,2024-11-17,6,11
LH,427.75,2024-11-17T17:25:00,2024-11-18T06:30:00,2024-11-17,6,11
JU,432.7,2024-11-17T19:30:00,2024-11-18T10:10:00,2024-11-17,6,11
UA,432.7,2024-11-17T22:10:00,2024-11-18T11:55:00,2024-11-17,6,11
AT,436.2,2024-11-17T20:15:00,2024-11-18T09:10:00,2024-11-17,6,11
UA,455.25,2024-11-17T16:25:00,2024-11-18T06:10:00,2024-11-17,6,11
LH,455.91,2024-11-17T10:05:00,2024-11-17T11:32:00,2024-11-17,6,11
UA,461.88,2024-11-17T18:25:00,2024-11-18T07:40:00,2024-11-17,6,11
UA,465.82,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
UA,465.82,2024-11-17T19:45:00,2024-11-18T09:20:00,2024-11-17,6,11
AY,483.65,2024-11-17T22:45:00,2024-11-18T13:55:00,2024-11-17,6,11
LH,488.28,2024-11-17T09:00:00,2024-11-17T21:00:00,2024-11-17,6,11
LH,503.81,2024-11-17T09:00:00,2024-11-17T21:00:00,2024-11-17,6,11
AF,528.25,2024-11-17T16:30:00,2024-11-18T05:45:00,2024-11-17,6,11
AF,528.25,2024-11-17T00:45:00,2024-11-17T13:55:00,2024-11-17,6,11
AF,528.25,2024-11-17T18:30:00,2024-11-18T07:45:00,2024-11-17,6,11
AF,528.25,2024-11-17T00:45:00,2024-11-17T13:55:00,2024-11-17,6,11
VS,528.25,2024-11-17T19:30:00,2024-11-18T09:00:00,2024-11-17,6,11
VS,528.25,2024-11-17T22:30:00,2024-11-18T12:00:00,2024-11-17,6,11
VS,528.25,2024-11-17T22:30:00,2024-11-18T12:00:00,2024-11-17,6,11
AF,540.95,2024-11-17T17:50:00,2024-11-18T06:50:00,2024-11-17,6,11
AF,540.95,2024-11-17T21:25:00,2024-11-18T10:30:00,2024-11-17,6,11
AF,540.95,2024-11-17T21:25:00,2024-11-18T10:30:00,2024-11-17,6,11
VS,569.53,2024-11-17T22:59:00,2024-11-18T10:55:00,2024-11-17,6,11
AF,598.25,2024-11-17T17:30:00,2024-11-18T06:40:00,2024-11-17,6,11
OS,617.15,2024-11-17T19:00:00,2024-11-18T08:00:00,2024-11-17,6,11
OS,617.15,2024-11-17T19:00:00,2024-11-18T08:00:00,2024-11-17,6,11
LO,624.88,2024-11-17T22:35:00,2024-11-18T13:05:00,2024-11-17,6,11
LO,624.88,2024-11-17T22:35:00,2024-11-18T13:05:00,2024-11-17,6,11
EI,760.16,2024-11-17T17:00:00,2024-11-18T04:25:00,2024-11-17,6,11
EI,760.16,2024-11-17T21:10:00,2024-11-18T08:50:00,2024-11-17,6,11
EI,760.16,2024-11-17T17:00:00,2024-11-18T04:25:00,2024-11-17,6,11
IB,798.14,2024-11-17T16:55:00,2024-11-18T06:10:00,2024-11-17,6,11
EI,813.26,2024-11-17T21:10:00,2024-11-18T08:50:00,2024-11-17,6,11
TK,821.48,2024-11-17T13:00:00,2024-11-18T06:50:00,2024-11-17,6,11
TK,821.48,2024-11-17T00:40:00,2024-11-17T17:25:00,2024-11-17,6,11
TK,821.48,2024-11-17T23:40:00,2024-11-18T17:25:00,2024-11-17,6,11
TK,821.48,2024-11-17T19:50:00,2024-11-18T13:45:00,2024-11-17,6,11
TK,821.48,2024-11-17T13:00:00,2024-11-18T06:50:00,2024-11-17,6,11
TK,821.48,2024-11-17T00:40:00,2024-11-17T17:25:00,2024-11-17,6,11
IB,883.14,2024-11-17T20:55:00,2024-11-18T10:10:00,2024-11-17,6,11
IB,883.14,2024-11-17T20:55:00,2024-11-18T10:10:00,2024-11-17,6,11
IB,883.14,2024-11-17T19:40:00,2024-11-18T08:45:00,2024-11-17,6,11
IB,883.14,2024-11-17T19:40:00,2024-11-18T08:45:00,2024-11-17,6,11
UX,953.62,2024-11-17T18:35:00,2024-11-18T08:00:00,2024-11-17,6,11
AF,1009.25,2024-11-17T21:30:00,2024-11-18T10:45:00,2024-11-17,6,11
LX,4110.84,2024-11-17T19:00:00,2024-11-18T05:00:00,2024-11-17,6,11
LX,4110.84,2024-11-17T19:00:00,2024-11-18T05:00:00,2024-11-17,6,11
LX,4110.84,2024-11-17T19:00:00,2024-11-18T05:00:00,2024-11-17,6,11
LH,4111.96,2024-11-17T18:00:00,2024-11-18T07:00:00,2024-11-17,6,11
SN,4117.47,2024-11-17T18:25:00,2024-11-18T07:40:00,2024-11-17,6,11
AF,11664.58,2024-11-17T21:25:00,2024-11-18T10:30:00,2024-11-17,6,11
AZ,346.32,2024-11-18T16:45:00,2024-11-19T07:05:00,2024-11-18,0,11
AZ,346.32,2024-11-18T17:50:00,2024-11-19T08:10:00,2024-11-18,0,11
AZ,346.32,2024-11-18T21:15:00,2024-11-19T11:45:00,2024-11-18,0,11
AZ,346.32,2024-11-18T15:20:00,2024-11-18T18:39:00,2024-11-18,0,11
AZ,346.32,2024-11-18T11:40:00,2024-11-18T14:51:00,2024-11-18,0,11
AZ,351.51,2024-11-18T21:30:00,2024-11-19T01:21:00,2024-11-18,0,11
AZ,351.51,2024-11-18T19:20:00,2024-11-18T23:12:00,2024-11-18,0,11
AC,351.62,2024-11-18T15:55:00,2024-11-18T17:39:00,2024-11-18,0,11
AC,351.62,2024-11-18T09:45:00,2024-11-18T11:29:00,2024-11-18,0,11
UA,363.25,2024-11-18T16:25:00,2024-11-19T06:10:00,2024-11-18,0,11
UA,363.25,2024-11-18T20:55:00,2024-11-19T10:40:00,2024-11-18,0,11
UA,364.16,2024-11-18T17:30:00,2024-11-19T07:00:00,2024-11-18,0,11
UA,364.37,2024-11-18T22:10:00,2024-11-19T11:55:00,2024-11-18,0,11
UA,364.37,2024-11-18T15:45:00,2024-11-19T05:25:00,2024-11-18,0,11
LX,380.84,2024-11-18T16:25:00,2024-11-19T06:10:00,2024-11-18,0,11
LX,380.84,2024-11-18T21:00:00,2024-11-19T10:45:00,2024-11-18,0,11
LH,381.75,2024-11-18T17:25:00,2024-11-19T06:30:00,2024-11-18,0,11
LH,381.75,2024-11-18T17:25:00,2024-11-19T06:30:00,2024-11-18,0,11
LH,381.96,2024-11-18T15:55:00,2024-11-19T05:25:00,2024-11-18,0,11
LH,381.96,2024-11-18T20:00:00,2024-11-19T11:00:00,2024-11-18,0,11
LH,381.96,2024-11-18T18:00:00,2024-11-19T07:00:00,2024-11-18,0,11
LH,381.96,2024-11-18T18:00:00,2024-11-19T07:00:00,2024-11-18,0,11
LH,381.96,2024-11-18T20:00:00,2024-11-19T11:00:00,2024-11-18,0,11
LH,381.96,2024-11-18T04:00:00,2024-11-18T17:25:00,2024-11-18,0,11
LH,381.96,2024-11-18T04:00:00,2024-11-18T17:25:00,2024-11-18,0,11
LH,381.96,2024-11-18T22:10:00,2024-11-19T12:05:00,2024-11-18,0,11
LH,381.96,2024-11-18T22:10:00,2024-11-19T12:05:00,2024-11-18,0,11
LH,381.96,2024-11-18T15:55:00,2024-11-19T05:25:00,2024-11-18,0,11
SN,387.47,2024-11-18T18:25:00,2024-11-19T07:40:00,2024-11-18,0,11
SN,387.47,2024-11-18T18:25:00,2024-11-19T07:40:00,2024-11-18,0,11
LH,389.28,2024-11-18T09:00:00,2024-11-18T21:00:00,2024-11-18,0,11
TP,394.66,2024-11-18T22:00:00,2024-11-19T09:40:00,2024-11-18,0,11
TP,394.66,2024-11-18T22:00:00,2024-11-19T09:40:00,2024-11-18,0,11
LH,404.81,2024-11-18T09:00:00,2024-11-18T21:00:00,2024-11-18,0,11
LX,408.34,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
UA,410.16,2024-11-18T17:30:00,2024-11-19T07:00:00,2024-11-18,0,11
UA,410.37,2024-11-18T15:45:00,2024-11-19T05:25:00,2024-11-18,0,11
UA,410.37,2024-11-18T22:10:00,2024-11-19T11:55:00,2024-11-18,0,11
UA,432.7,2024-11-18T22:10:00,2024-11-19T11:55:00,2024-11-18,0,11
AT,436.2,2024-11-18T20:15:00,2024-11-19T09:10:00,2024-11-18,0,11
UA,461.88,2024-11-18T18:25:00,2024-11-19T07:40:00,2024-11-18,0,11
IB,463.14,2024-11-18T19:40:00,2024-11-19T08:45:00,2024-11-18,0,11
IB,463.14,2024-11-18T20:55:00,2024-11-19T10:10:00,2024-11-18,0,11
IB,463.14,2024-11-18T19:40:00,2024-11-19T08:45:00,2024-11-18,0,11
UA,465.82,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
UA,465.82,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
UA,468.88,2024-11-18T18:25:00,2024-11-19T07:40:00,2024-11-18,0,11
AY,483.65,2024-11-18T22:45:00,2024-11-19T13:55:00,2024-11-18,0,11
AY,483.65,2024-11-18T22:45:00,2024-11-19T13:55:00,2024-11-18,0,11
TP,487.66,2024-11-18T14:15:00,2024-11-18T15:28:00,2024-11-18,0,11
TP,487.66,2024-11-18T13:15:00,2024-11-18T14:26:00,2024-11-18,0,11
IB,498.14,2024-11-18T20:55:00,2024-11-19T10:10:00,2024-11-18,0,11
AF,528.25,2024-11-18T16:30:00,2024-11-19T05:45:00,2024-11-18,0,11
AF,528.25,2024-11-18T18:30:00,2024-11-19T07:45:00,2024-11-18,0,11
AF,528.25,2024-11-18T17:30:00,2024-11-19T06:40:00,2024-11-18,0,11
VS,528.25,2024-11-18T19:30:00,2024-11-19T09:00:00,2024-11-18,0,11
VS,528.25,2024-11-18T22:30:00,2024-11-19T12:00:00,2024-11-18,0,11
VS,528.25,2024-11-18T22:30:00,2024-11-19T12:00:00,2024-11-18,0,11
VS,540.95,2024-11-18T16:40:00,2024-11-19T05:55:00,2024-11-18,0,11
AF,540.95,2024-11-18T17:50:00,2024-11-19T06:50:00,2024-11-18,0,11
AF,540.95,2024-11-18T21:25:00,2024-11-19T10:30:00,2024-11-18,0,11
AF,540.95,2024-11-18T21:25:00,2024-11-19T10:30:00,2024-11-18,0,11
OS,617.15,2024-11-18T19:00:00,2024-11-19T08:00:00,2024-11-18,0,11
OS,617.15,2024-11-18T19:00:00,2024-11-19T08:00:00,2024-11-18,0,11
LO,624.88,2024-11-18T22:35:00,2024-11-19T13:05:00,2024-11-18,0,11
EI,806.16,2024-11-18T17:00:00,2024-11-19T04:25:00,2024-11-18,0,11
TK,821.48,2024-11-18T13:00:00,2024-11-19T06:50:00,2024-11-18,0,11
TK,821.48,2024-11-18T23:40:00,2024-11-19T17:25:00,2024-11-18,0,11
TK,821.48,2024-11-18T19:50:00,2024-11-19T13:45:00,2024-11-18,0,11
TK,821.48,2024-11-18T13:00:00,2024-11-19T06:50:00,2024-11-18,0,11
TK,821.48,2024-11-18T19:50:00,2024-11-19T13:45:00,2024-11-18,0,11
TK,821.48,2024-11-18T23:40:00,2024-11-19T17:25:00,2024-11-18,0,11
EI,825.26,2024-11-18T21:10:00,2024-11-19T08:50:00,2024-11-18,0,11
VS,864.53,2024-11-18T22:59:00,2024-11-19T10:55:00,2024-11-18,0,11
IB,883.14,2024-11-18T16:55:00,2024-11-19T06:10:00,2024-11-18,0,11
UX,953.62,2024-11-18T18:35:00,2024-11-19T08:00:00,2024-11-18,0,11
AF,1009.25,2024-11-18T21:30:00,2024-11-19T10:45:00,2024-11-18,0,11
AF,2829.93,2024-11-18T00:45:00,2024-11-18T13:55:00,2024-11-18,0,11
AF,2829.93,2024-11-18T00:45:00,2024-11-18T13:55:00,2024-11-18,0,11
LX,4110.84,2024-11-18T19:00:00,2024-11-19T05:00:00,2024-11-18,0,11
LX,4110.84,2024-11-18T19:00:00,2024-11-19T05:00:00,2024-11-18,0,11
LX,4110.84,2024-11-18T21:00:00,2024-11-19T10:45:00,2024-11-18,0,11
LX,4110.84,2024-11-18T21:00:00,2024-11-19T10:45:00,2024-11-18,0,11
LH,4111.75,2024-11-18T17:25:00,2024-11-19T06:30:00,2024-11-18,0,11
LH,4111.96,2024-11-18T22:10:00,2024-11-19T12:05:00,2024-11-18,0,11
SN,4117.47,2024-11-18T18:25:00,2024-11-19T07:40:00,2024-11-18,0,11
LX,4121.41,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
LX,4138.34,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
LX,4138.34,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
LX,4138.34,2024-11-18T19:45:00,2024-11-19T09:20:00,2024-11-18,0,11
AF,11664.58,2024-11-18T21:25:00,2024-11-19T10:30:00,2024-11-18,0,11
AZ,346.32,2024-11-19T16:45:00,2024-11-20T07:05:00,2024-11-19,1,11
AZ,346.32,2024-11-19T17:50:00,2024-11-20T08:10:00,2024-11-19,1,11
AZ,346.32,2024-11-19T15:20:00,2024-11-19T18:39:00,2024-11-19,1,11
AZ,346.32,2024-11-19T11:40:00,2024-11-19T14:51:00,2024-11-19,1,11
AZ,346.32,2024-11-19T09:00:00,2024-11-19T12:36:00,2024-11-19,1,11
AZ,351.51,2024-11-19T21:30:00,2024-11-20T00:59:00,2024-11-19,1,11
AZ,351.51,2024-11-19T18:00:00,2024-11-19T21:31:00,2024-11-19,1,11
UA,351.62,2024-11-19T15:55:00,2024-11-19T17:39:00,2024-11-19,1,11
UA,351.62,2024-11-19T09:45:00,2024-11-19T11:29:00,2024-11-19,1,11
AC,351.62,2024-11-19T15:55:00,2024-11-19T17:39:00,2024-11-19,1,11
AC,351.62,2024-11-19T09:45:00,2024-11-19T11:29:00,2024-11-19,1,11
UA,363.25,2024-11-19T20:55:00,2024-11-20T10:40:00,2024-11-19,1,11
UA,364.16,2024-11-19T17:30:00,2024-11-20T07:00:00,2024-11-19,1,11
UA,364.37,2024-11-19T15:45:00,2024-11-20T05:25:00,2024-11-19,1,11
UA,364.37,2024-11-19T15:45:00,2024-11-20T05:25:00,2024-11-19,1,11
UX,370.62,2024-11-19T22:05:00,2024-11-20T11:10:00,2024-11-19,1,11
FI,375.29,2024-11-19T19:25:00,2024-11-20T06:15:00,2024-11-19,1,11
UX,377.6,2024-11-19T22:05:00,2024-11-20T11:10:00,2024-11-19,1,11
LX,380.84,2024-11-19T16:25:00,2024-11-20T06:10:00,2024-11-19,1,11
LX,380.84,2024-11-19T21:00:00,2024-11-20T10:45:00,2024-11-19,1,11
LX,380.84,2024-11-19T21:00:00,2024-11-20T10:45:00,2024-11-19,1,11
LH,381.75,2024-11-19T17:25:00,2024-11-20T06:30:00,2024-11-19,1,11
LH,381.75,2024-11-19T17:25:00,2024-11-20T06:30:00,2024-11-19,1,11
LH,381.96,2024-11-19T15:55:00,2024-11-20T05:25:00,2024-11-19,1,11
LH,381.96,2024-11-19T04:00:00,2024-11-19T17:25:00,2024-11-19,1,11
LH,381.96,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
LH,381.96,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
LH,381.96,2024-11-19T04:00:00,2024-11-19T17:25:00,2024-11-19,1,11
LH,381.96,2024-11-19T22:10:00,2024-11-20T12:05:00,2024-11-19,1,11
LH,381.96,2024-11-19T15:55:00,2024-11-20T05:25:00,2024-11-19,1,11
S4,383.57,2024-11-19T21:10:00,2024-11-20T06:45:00,2024-11-19,1,11
OS,387.15,2024-11-19T18:10:00,2024-11-20T08:25:00,2024-11-19,1,11
LH,389.28,2024-11-19T09:00:00,2024-11-19T21:00:00,2024-11-19,1,11
AZ,392.32,2024-11-19T21:15:00,2024-11-20T11:45:00,2024-11-19,1,11
TP,394.66,2024-11-19T22:00:00,2024-11-20T09:40:00,2024-11-19,1,11
TP,394.66,2024-11-19T22:00:00,2024-11-20T09:40:00,2024-11-19,1,11
LH,404.81,2024-11-19T09:00:00,2024-11-19T21:00:00,2024-11-19,1,11
SN,405.31,2024-11-19T17:30:00,2024-11-20T07:20:00,2024-11-19,1,11
SN,405.31,2024-11-19T17:30:00,2024-11-20T07:20:00,2024-11-19,1,11
SN,405.31,2024-11-19T17:30:00,2024-11-20T07:20:00,2024-11-19,1,11
SN,405.52,2024-11-19T22:10:00,2024-11-20T12:05:00,2024-11-19,1,11
SN,405.52,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
SN,405.52,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
LX,408.34,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
LX,408.34,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
UA,410.16,2024-11-19T17:30:00,2024-11-20T07:00:00,2024-11-19,1,11
UA,410.37,2024-11-19T15:45:00,2024-11-20T05:25:00,2024-11-19,1,11
SN,417.34,2024-11-19T22:10:00,2024-11-20T12:05:00,2024-11-19,1,11
AF,426.85,2024-11-19T16:30:00,2024-11-20T05:45:00,2024-11-19,1,11
AF,426.85,2024-11-19T00:45:00,2024-11-19T13:55:00,2024-11-19,1,11
AF,426.85,2024-11-19T00:45:00,2024-11-19T13:55:00,2024-11-19,1,11
AF,426.85,2024-11-19T18:30:00,2024-11-20T07:45:00,2024-11-19,1,11
VS,426.85,2024-11-19T19:30:00,2024-11-20T09:00:00,2024-11-19,1,11
VS,426.85,2024-11-19T22:30:00,2024-11-20T12:00:00,2024-11-19,1,11
VS,426.85,2024-11-19T22:30:00,2024-11-20T12:00:00,2024-11-19,1,11
LH,427.96,2024-11-19T22:10:00,2024-11-20T12:05:00,2024-11-19,1,11
JU,432.7,2024-11-19T14:40:00,2024-11-20T05:20:00,2024-11-19,1,11
AT,436.2,2024-11-19T20:15:00,2024-11-20T09:10:00,2024-11-19,1,11
AF,438.55,2024-11-19T17:50:00,2024-11-20T06:50:00,2024-11-19,1,11
AF,438.55,2024-11-19T21:25:00,2024-11-20T10:30:00,2024-11-19,1,11
UA,455.25,2024-11-19T16:25:00,2024-11-20T06:10:00,2024-11-19,1,11
VS,458.12,2024-11-19T22:59:00,2024-11-20T10:55:00,2024-11-19,1,11
LH,461.21,2024-11-19T15:55:00,2024-11-19T17:39:00,2024-11-19,1,11
LH,461.21,2024-11-19T09:45:00,2024-11-19T11:29:00,2024-11-19,1,11
IB,463.14,2024-11-19T16:55:00,2024-11-20T06:10:00,2024-11-19,1,11
UA,465.82,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
UA,465.82,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
AF,472.85,2024-11-19T21:30:00,2024-11-20T10:45:00,2024-11-19,1,11
AY,483.65,2024-11-19T22:45:00,2024-11-20T13:55:00,2024-11-19,1,11
AY,483.65,2024-11-19T22:45:00,2024-11-20T13:55:00,2024-11-19,1,11
AF,484.55,2024-11-19T21:25:00,2024-11-20T10:30:00,2024-11-19,1,11
TP,487.66,2024-11-19T14:15:00,2024-11-19T15:28:00,2024-11-19,1,11
AF,525.85,2024-11-19T17:30:00,2024-11-20T06:40:00,2024-11-19,1,11
OS,617.15,2024-11-19T19:00:00,2024-11-20T08:00:00,2024-11-19,1,11
LO,624.88,2024-11-19T22:35:00,2024-11-20T13:05:00,2024-11-19,1,11
LO,624.88,2024-11-19T22:35:00,2024-11-20T13:05:00,2024-11-19,1,11
IB,694.14,2024-11-19T20:55:00,2024-11-20T10:10:00,2024-11-19,1,11
IB,694.14,2024-11-19T20:55:00,2024-11-20T10:10:00,2024-11-19,1,11
IB,694.14,2024-11-19T19:40:00,2024-11-20T08:45:00,2024-11-19,1,11
IB,694.14,2024-11-19T19:40:00,2024-11-20T08:45:00,2024-11-19,1,11
EI,772.26,2024-11-19T21:10:00,2024-11-20T08:50:00,2024-11-19,1,11
EI,818.16,2024-11-19T17:00:00,2024-11-20T04:25:00,2024-11-19,1,11
TK,821.48,2024-11-19T13:00:00,2024-11-20T06:50:00,2024-11-19,1,11
TK,821.48,2024-11-19T23:40:00,2024-11-20T17:25:00,2024-11-19,1,11
TK,821.48,2024-11-19T19:50:00,2024-11-20T13:45:00,2024-11-19,1,11
TK,821.48,2024-11-19T13:00:00,2024-11-20T06:50:00,2024-11-19,1,11
TK,821.48,2024-11-19T19:50:00,2024-11-20T13:45:00,2024-11-19,1,11
TK,821.48,2024-11-19T23:40:00,2024-11-20T17:25:00,2024-11-19,1,11
UX,842.62,2024-11-19T18:35:00,2024-11-20T08:00:00,2024-11-19,1,11
LH,1093.64,2024-11-19T20:00:00,2024-11-20T11:00:00,2024-11-19,1,11
LH,1093.64,2024-11-19T20:00:00,2024-11-20T11:00:00,2024-11-19,1,11
SN,2098.52,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
UA,3792.05,2024-11-19T22:10:00,2024-11-20T11:55:00,2024-11-19,1,11
UA,3792.05,2024-11-19T22:10:00,2024-11-20T11:55:00,2024-11-19,1,11
UA,4094.37,2024-11-19T22:10:00,2024-11-20T11:55:00,2024-11-19,1,11
LX,4110.84,2024-11-19T19:00:00,2024-11-20T05:00:00,2024-11-19,1,11
LX,4110.84,2024-11-19T19:00:00,2024-11-20T05:00:00,2024-11-19,1,11
LX,4110.84,2024-11-19T19:00:00,2024-11-20T05:00:00,2024-11-19,1,11
LH,4111.96,2024-11-19T18:00:00,2024-11-20T07:00:00,2024-11-19,1,11
LX,4121.41,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
LX,4138.34,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
LX,4138.34,2024-11-19T19:45:00,2024-11-20T09:20:00,2024-11-19,1,11
AF,11664.58,2024-11-19T21:25:00,2024-11-20T10:30:00,2024-11-19,1,11
AZ,346.32,2024-11-20T16:45:00,2024-11-21T07:05:00,2024-11-20,2,11
AZ,346.32,2024-11-20T21:15:00,2024-11-21T11:45:00,2024-11-20,2,11
AZ,346.32,2024-11-20T15:20:00,2024-11-20T18:39:00,2024-11-20,2,11
AZ,346.32,2024-11-20T11:40:00,2024-11-20T14:51:00,2024-11-20,2,11
UA,346.32,2024-11-20T10:05:00,2024-11-20T11:32:00,2024-11-20,2,11
AC,346.32,2024-11-20T10:05:00,2024-11-20T11:32:00,2024-11-20,2,11
UA,363.25,2024-11-20T20:55:00,2024-11-21T10:40:00,2024-11-20,2,11
UA,364.16,2024-11-20T17:30:00,2024-11-21T07:00:00,2024-11-20,2,11
UA,364.37,2024-11-20T15:45:00,2024-11-21T05:25:00,2024-11-20,2,11
UA,364.37,2024-11-20T15:45:00,2024-11-21T05:25:00,2024-11-20,2,11
UA,364.37,2024-11-20T15:45:00,2024-11-21T05:25:00,2024-11-20,2,11
UA,364.37,2024-11-20T22:10:00,2024-11-21T11:55:00,2024-11-20,2,11
AF,370.4,2024-11-20T06:00:00,2024-11-20T07:21:00,2024-11-20,2,11
